CID|FirstName|LastName|City|AddressLine1|SocialSecurityNumber
12273|Hannah|Brown|Milwaukie|8358 Lightwood Drive|391017141
19299|Olivia|Cook|Marysville|8358 St. Helena Drive|369496099
17255|Jason|Lopez|Downey|8361 Flora Ave.|1645181701
11474|Nicole|Walker|National City|8362 Abbey Court|444112320
19764|Rachel|Long|N. Vancouver|8364 Pepper Drive|2007676312
19608|Cassandra|Patel|Gloucestershire|8374 Vista Del Diablo|1513710612
2986|Katherine|Griffin|Oakland|8374 Vista Del Diablo|834759482
7124|Alexia|Diaz|Woodland Hills|838 Monte Vista Road|1125494059
4250|Edward|Harris|Sooke|8380 Forte Way|353085538
19999|Destiny|Sanchez|Spring Valley|8380 Paso Del Rio Court|594136487
5438|Luis|Powell|Renton|8382 Cinnabar St|196946296
9553|Sophia|Roberts|Long Beach|8384 Happy Valley Road|1950089979
10306|Jay|Martin|Milsons Point|8384 Potomac Drive|1465719771
5727|Thomas|Li|N. Vancouver|8389 Richard Ave.|908675114
11163|Roy|Torres|Paris|839, rue Mazagran|116897916
16627|Alex|Hill|Bendigo|8390 E. 32nd Street|340280174
14583|Micheal|Travers|Oxford|8393 Stanford St.|1231363696
17283|Kelvin|Lin|Bendigo|8394 Lincoln Drive|91621771
9898|Amber|Nelson|Glendale|8396 Vista Way|1572938883
3452|Lydia|Garcia|Beaverton|8398 Kathryn Drive|342324305
7389|Riley|Diaz|Concord|8398 Kathryn Drive|1618820232
6317|Kristine|Vazquez|Melton|8398 Mt. Hood Circle|2004651896
19910|Kathryn|Yuan|Wollongong|8399 Garaventa Dr.|1264948055
7428|Vanessa|Hayes|Chatou|84, avenue des Ternes|1644656663
13441|Colin|Ye|Paris|84, avenue des Ternes|2053285499
18098|Wesley|Wu|Sèvres|84, avenue des Ternes|337219560
5083|Andres|Andersen|Tremblay-en-France|84, avenue des Ternes|1996649914
10254|Darren|Rubio|Roncq|84, rue Philibert-Delorme|1775907567
17226|Robert|Garcia|W. Linn|8401 Carson Street|603473645
2682|Max|Moreno|Les Ulis|8401 Carson Street|250592963
15594|Ricky|Gutierrez|Gold Coast|8403 Roskelley Drive|523401736
10286|Jay|Mehta|Hervey Bay|8408 Garcia Ranch Road|304205862
18867|Andrew|Johnson|Langford|8408 Via Del Sol|262270405
20306|Bradley|Carson|Melton|841 Meadowbrook|1348710187
19555|Emma|Hughes|Lynnwood|8412 Jorge|792109116
3161|Hailey|Richardson|Grossmont|8417 Estudello St.|2063815988
20041|Destiny|Gray|Glendale|8420 Dayton Court|1750637039
10432|Tabitha|Munoz|Beverly Hills|8423 Roundtree Court|1337799971
13524|Jeremiah|Gonzales|Woodburn|8424 Montanya Court|1552703364
5123|Luke|Chen|Beverly Hills|8432 Sierra Madre|1000243234
15982|Henry|Lopez|Burlingame|8434 Balhan Court|166525094
9687|Gabriella|Phillips|Oakland|8434 Kenmore|1297682179
6228|Christian|Yang|Chula Vista|8435 Kenmore|761072106
17169|Robert|Moore|Lynnwood|8436 L St.|531697675
9926|Jennifer|Carter|Beaverton|8437 Loveridge Circle|255894778
10011|Carolyn|Torres|North Sydney|8439 Rio Grande Drive|708567550
4476|Dalton|Garcia|Gold Coast|8439 Teak St|2102645035
8063|Alexandria|Sandberg|Beverly Hills|844 Sol Street|1782081801
6703|Eddie|Suarez|Paris|844, rue Basse-du-Rocher|1423440458
11486|Jenny|Tang|South Melbourne|8442 Euclid Avenue|225520040
15551|Kyle|Parker|Chula Vista|8447 East Lake Court|1528081540
11975|Alisha|Guo|Milsons Point|8447 Kentucky Dr.|734027041
17781|Nathan|Jones|Bendigo|845 Lay Brooke Way|427629629
19459|Victoria|Simmons|Walla Walla|845 Olive Ave|1730719273
20326|Chloe|Russell|Cliffside|8452 Pine Hollow Rd.|353749729
14182|Sabrina|Dominguez|Hawthorne|8452 Pine Hollow Rd.|151559315
7041|Zachary|Hayes|La Jolla|8455 Mt. Davidson Court|1956177436
6929|Brandon|Zhang|Redmond|8461 Everett Ct|1823029905
11773|Ross|Fernandez|Springwood|8461 Everett Ct|1116412218
19827|Jasmine|West|Issaquah|8461 Lodge Drive|798978098
5936|Autumn|Gao|Gateshead|8463 Monument Blvd.|579510921
3646|Anna|James|Lakewood|8463 Vista Avenue|369570398
3009|Amanda|Howard|Lincoln Acres|8465 F Mt Hood Circle|2134148585
4748|Alvin|Hu|Seaford|8468 Clifford Court|48981653
17587|Stacey|Chen|Burien|8470 Cliffside Drive|147634871
5853|Gabriel|Foster|Chula Vista|8470 Cliffside Drive|1516750052
20764|Crystal|Lu|Geelong|8473 Larkwood Ct.|410830827
5057|Eduardo|Gonzalez|Billericay|8474 Carmel Drive|757561981
15098|Juan|Murphy|Royal Oak|8476 Eastgate Ave.|988546886
19711|Kristina|Lopez|Hobart|8477 Riverwood Circle|92719081
5584|Caleb|Shan|Burbank|8483 Arizona Drive|1648849081
13770|Monique|Navarro|Port Macquarie|8486 Hazelwood Lane|173976494
10653|Bailey|Lopez|Cliffside|8486 Julpum Loop|266050449
16544|Sean|Mitchell|Imperial Beach|8489 Barbie Dr.|305376705
9075|Maurice|Chander|Brisbane|849 Donegal Road|889784164
6414|Jonathan|Washington|El Cajon|8496 La Salle Ct.|1320498300
17895|Hunter|Brown|Ballard|850 Crystal Ave.|1865210037
13956|Seth|Henderson|Beaverton|8501 Bonifacio St.|1836743481
2410|Laura|Hu|Chula Vista|8502 Diver Way|495860111
12774|Alexis|Gonzales|Melbourne|8502 Diver Way|1839238794
3552|Taylor|Rivera|Milwaukie|8505 Fall Creek|1629808062
12871|Rafael|Pal|Gloucestershire|8511 Pinetree Court|895076269
5169|Jordan|West|Los Angeles|8512 Arrowwood Circle|1100251595
13040|Robyn|Romero|Cheltenham|8514 Bounty Way|1020869992
19856|Jasmine|Long|Coronado|852 Santa Maria|456826391
6666|Clarence|Ye|Bremerton|8523 Magic Dr|1648437314
13031|Tamara|Ye|Cranbourne|8524 C Mt. Hood Circle|495910680
15368|Sean|Rogers|Newton|8524 Parkside Dr.|181194872
6972|Dylan|Gonzales|Redwood City|8531 Doncaster Dr|625304886
11609|Anna|Rodriguez|Berkeley|8532 Monterey Ave|1360508257
8440|Tonya|She|Hawthorne|8534 Willow Pass Road|511703251
16338|Jason|Nelson|Issaquah|8537 Bayview Circle|907178478
2513|Kristen|Ma|Bremerton|8537 Partridge Dr.|1702609524
18164|Randy|Sun|Berkeley|8540 Ravenwood Dr.|1337036170
13999|Xavier|Bennett|Los Angeles|8540 Ravenwood Dr.|1524560269
7243|Jocelyn|Flores|Burien|8543 Meadowbrook Drive|715837815
7150|Angelica|Patterson|Coronado|8544 Dewing Avenue|1484481670
17724|Clarence|Li|Courbevoie|855, rue Basse-du-Rocher|493184382
12347|Warren|Xie|Saint Germain en Laye|855, rue Basse-du-Rocher|1252425442
6108|Noah|Simmons|Grossmont|8553 Calhoun Court|1641438400
10217|Madeline|Green|Burbank|8555 Napa Court|268966687
16706|Francisco|Mehta|Saint Ouen|855bis, rue des Peupliers|624460282
5378|Elijah|Sharma|Bellingham|8561 Hilltop Road|394369639
10959|Arthur|Alonso|Milton Keynes|8564 Redhead Way|1253696624
20312|Bradley|Beck|Kirkby|8566 Beatrice Rd.|1977060896
4837|Cara|Lin|York|8568 Rolando Ave.|1038462247
17312|Jose|Moore|Corvallis|8568 Wellington Ct.|874739757
17915|David|Moore|Marysville|8569 Glenellen Court|812392762
11087|Jennifer|Davis|Tacoma|8569 W St.|1142441421
10283|Haley|Adams|Port Hammond|8571 Mehaffey Way|1700751973
14892|Albert|Diaz|Burien|8574 Hidden Oak Ct.|1264818030
19199|Philip|Gutierrez|Hobart|8574 Hillview Drive|397244937
11411|Marshall|Yuan|Sunbury|8577 Dies Dorados|203773338
15115|Charles|Murphy|Sydney|8586 Mellowood Street|479811524
18218|Alexander|Walker|Sedro Woolley|8587 Glenside Ct.|528323730
13212|Antonio|Butler|Beverly Hills|8590 Dublin Court|1539577325
14720|Hector|Gutierrez|Cranbourne|8590 Hoek Maple Court|1554659676
8692|Erin|Morgan|Lemon Grove|8595 Mariposa Ct|1486267045
13352|Willie|Lu|Rhodes|8595 Mariposa Ct|476120335
18107|Wesley|Xu|Rhodes|8604 Dolores Way|905061545
14746|Danny|Diaz|Findon|8607 Pineview Lane|1540727873
9727|Gabrielle|Cannata|Victoria|8607 Pineview Lane|1810587365
5850|Gabriel|Butler|Paris|861 Napa Ct.|1058117811
11414|Jasmine|Robinson|Runcorn|8611 Park Lane Circle|434921541
4107|Clifford|Gonzalez|Perth|8612 Pembrook Court|2011199145
16204|Kevin|Baker|National City|8614 Lagoon Court|515379320
17495|Jason|Hall|Cliffside|8618 Rose Street|1506303968
18747|Michael|Robinson|Renton|862 The Alameda|1813568143
8818|Priscilla|Anand|Chula Vista|8623 Merry Circle|1900070619
8623|Tasha|Yuan|London|8624 Valley Blvd.|15080213
1709|Luke|Roy|Beverly Hills|8625 Woodcrest Drive|613416572
19478|Emma|Stewart|San Diego|8627 Laguna Street|1812262073
13037|Hannah|Powell|Colma|8627 Shenandoah Drive|2122965718
2427|Francis|Moreno|Runcorn|8634 Lake Meadow Circle|1342516696
14926|Dalton|Cook|Long Beach|8634 Mi Casa Court|1197590012
19770|Rachel|Flores|Dunkerque|864, rue Mazagran|816279992
15155|Juan|Bailey|Torrance|8643 B Way|1129564122
1725|Thomas|Sanchez|Colma|8645 Michigan Blvd|2044952863
4665|Marcus|Carter|Langford|8645 Michigan Blvd|282526827
18175|Randy|Liang|Milsons Point|8646 Olivera|1568356848
16106|Jack|Phillips|Royal Oak|8656 Roskelley Dr.|667963129
13618|Blake|Russell|Newport Beach|866 San Tanderz Dr.|634351599
8106|Mariah|Griffin|Lebanon|8660 San Vincente Drive|570001725
20375|Shawn|Yuan|Berks|8661 Peabody Road|161023773
15072|Gina|Suarez|Melbourne|8662 Bailey Rd.|846575814
15428|Timothy|Reed|Puyallup|8662 Bailey Rd.|1523214815
18061|Jeffery|Ma|Darlinghurst|8669 Rotherham Dr.|413688851
9545|Hailey|Roberts|Long Beach|867 Calico Way|767439266
5890|Claudia|He|Runcorn|867 La Orinda Place|446067836
9810|Deanna|Gill|Colma|867 Maria Vega Court|1362118575
4596|Kate|Kumar|Hawthorne|8674 Marina Vill Pkwy.|190407334
5149|Karl|Pal|Berkshire|8675 Line Court|2072001530
16269|Denise|Sanchez|Hobart|8679 Mt. Tamlapais Place|2114335237
3695|Lauren|Cook|Metchosin|8680 Newell Ave.|862028770
13240|Carson|Coleman|San Diego|8681 Orange Street|395757236
3142|Stephanie|Griffin|Victoria|8682 Hungry Rd|624358621
10145|Michele|Malhotra|London|8683 San Antonio|1126486760
9187|Ariana|Cook|Lebanon|869 Aspen Drive|561978247
16495|Kelsey|Shen|East Brisbane|8693 Balhan Dr.|1793533066
18976|Veronica|Arun|Chatou|870, avenue de Malakoff|1106573124
8145|Erin|Torres|Cliffside|8700 Gloria Terrace|349507165
12327|Madison|Anderson|Sooke|8703 Market Place|653532387
6955|Dylan|Perry|San Diego|8704 Live Oak|82852063
16103|Kristopher|Srini|Findon|8707 Goen Road|1818640158
14826|Carlos|Howard|Leeds|8711 Pepper Dr.|1960203796
4576|Kate|She|Burlingame|8713 Book Street|967128056
2708|Natalie|Torres|Marysville|8713 Book Street|857892050
11600|Barbara|Lal|Coffs Harbour|8713 Live Oak Avenue|1394165196
18244|Christopher|Garcia|Sedro Woolley|8714 Minert Rd|689497889
5833|Kevin|Shan|El Cajon|8719 St. Peter Court|502725240
3712|Lauren|Howard|Walla Walla|8721 Nahua|295344229
20446|Jennifer|Cook|Palo Alto|8722 East View Place|340226609
14488|Brian|Gray|Burien|8724 Sea Point Way|1657094990
17126|Mitchell|Xie|Perth|8727 Logan Court|235348718
7640|Alexandria|Diaz|Cheltenham|873 South Ranchford Ct|1895289719
20038|Donald|Prasad|Cliffside|873 Wellington Avenue|1541149905
9938|Sydney|Carter|Shawnee|873 Winding Lane|1055372712
16064|James|Phillips|Langley|8732 Carob Way|1341812858
15737|Billy|Jiménez|Chatou|8734, cours Mirabeau|779696027
18942|Chelsea|Sara|Lieusaint|8735, rue Malar|1468926722
7674|Regina|Martinez|Beverly Hills|8738 Crawford Street|1189686929
11796|Victoria|Jones|Oregon City|8738 Crawford Street|1345516150
7259|Ann|Raman|Concord|874 Olivera Road|515091599
18915|Joseph|Davis|La Jolla|874 Olivera Road|568696829
82|Jack|Creasey|Seattle|874 Olivera Road|328748358
11711|Brianna|Jones|Newcastle upon Tyne|8740 Vista Way|915056663
8123|Melanie|Jenkins|El Cajon|8741 Crow Street|1951261429
7743|Reginald|Diaz|Oxford|8742 Longbrood Way|399075223
8047|Ariana|Sanders|Edmonds|8742 Twinview Place|295381142
12330|Madison|Thomas|Lemon Grove|8744 Black Walnut|1599960992
6271|Austin|Hayes|Langford|8746 Gonzalez Ct|1538701005
12708|Kayla|Ross|San Carlos|8751 Upland Dr.|208409354
11540|Alyssa|Jackson|Torrance|8752 Greenway Drive|406042349
6792|Caroline|Washington|Haney|8752 Longview Rd|1512737513
19588|Holly|Subram|Reading|8764 Mt. Pisgah|1647965596
9359|Sierra|Edwards|Port Orchard|8768 Valley Ave|623885746
14815|Roberto|Townsend|Bury|8772 Rock Creek Way|678421360
16067|Jonathan|Phillips|Edmonds|8772 Rock Creek Way|1299033975
17289|Bethany|Raje|Paris|877bis, rue des Peupliers|1037901184
7680|Angela|Russell|Los Angeles|878 Rancho View Drive|323952624
6234|Damien|Liu|London|8781 Valley Crest Drive|1882107801
11101|Jennifer|Thompson|Mill Valley|8782 Grenola Dr.|805645535
9889|Rebekah|Hernandez|Berlin|8783 Detroit Ave.|902985123
19756|Cynthia|Sanchez|Milsons Point|8785 Whitehall Drive|1851474530
8560|Allison|Howard|Downey|8788 Green Leaf Drive|1525594766
11454|Nicole|Harris|Novato|8789 Valley Oak Plaza|2140612292
7104|Alexia|Perry|Colma|879 Hillview Ct|1666398372
14116|Lori|Gutierrez|Maidenhead|879 Panoramic Ave|455862178
12920|Jaclyn|Zhou|Brisbane|879 St. Andrews Way|1914574912
11360|Rachel|Harris|Lake Oswego|8790 N. 108th St.|741618132
9565|Darrell|Lal|Seaford|8790 N. 108th St.|1503297909
9585|Kristi|Moreno|Goulburn|8794 Gumwood|925082175
2894|Sydney|Simmons|Tremblay-en-France|88, avenue de l´ Union Centrale|1730823493
14597|Micheal|Ramos|Verrieres Le Buisson|88, avenue de l´ Union Centrale|589560975
2874|Harold|Sara|Drancy|88, impasse Notre-Dame|1859666716
7347|Stefanie|Jordan|Paris|88, impasse Notre-Dame|191009581
6566|Micah|Lin|Paris|88, place de la République|1597400421
18667|Diana|Vazquez|Roissy en Brie|88, rue de l´Esplanade|206791731
8463|Tonya|Shan|Verrieres Le Buisson|88, rue Georges-Clémenceau|1618219046
12525|Alejandro|Shen|Roncq|880, avenue de Malakoff|1691758640
8266|Erin|Gray|Fremont|8801 Lee Lane|494900825
14385|Xavier|Torres|Cliffside|8802 Valley Manor|1147888559
16306|Casey|Chande|Gold Coast|8802 Valley Manor|1532878014
2825|Alexandra|Russell|Burbank|8809 Diablo View Road|1268975713
6849|Neil|Alonso|Colma|881 Brannan Pl.|1984221748
12356|Madison|Hall|Newport Beach|881 Brannan Pl.|1087942724
3882|Marco|Fernandez|Paris|8810, rue des Rosiers|1708884503
13521|Jeremy|Butler|Bellingham|8811 The Trees Dr.|1437200468
2668|Tiffany|Zhao|Courbevoie|8811, rue de Longchamp|1017207543
5996|Samuel|Powell|Lemon Grove|8813 Driving Dr|50635927
8295|Geoffrey|Raman|Warrnambool|8814 Fieldbrook Pl|486653050
19173|Casey|Rubio|Bury|8818 Gentrytown Dr.|1512896042
13395|Xavier|Ross|Sooke|8818 Gentrytown Dr.|175884387
6145|Latasha|Dominguez|Tremblay-en-France|8818, avenue de Villiers|480452373
17086|Shaun|Luo|North Ryde|8819 Camino Norte|1820639792
7780|Franklin|Zhao|Milton Keynes|882 South St.|1924377286
18873|Brandy|Sanchez|Pantin|882, place du Tertre|167880571
19793|Alicia|Pal|Paris|882, rue Villedo|112227042
2791|Alfredo|Moreno|Villeneuve-d'Ascq|882, rue Villedo|1831862791
10309|Savannah|Adams|Sunbury|8825 Walters Way|167162195
18833|Dana|Moreno|North Ryde|8826 Kinross Drive|2092008155
2576|Dustin|Anand|High Wycombe|8827 Ward Court|1103628584
8540|Angela|Cox|Milwaukie|8829 Concord|510227486
8563|Bridget|Tang|Geelong|8831 Versailles Pl.|1944679628
7895|Joan|Watson|Coronado|8836 D Bel Air Drive|486616001
12848|Rafael|Tang|South Melbourne|8839 Leonard Dr|474604623
18438|Brandon|Davis|Newport Beach|8839 Seaview Dr.|176153632
9344|Brendan|Jai|Port Macquarie|8839 Seaview Dr.|238217758
12651|Clayton|Andersen|Oxford|8844 Bel Aire Drive|360264055
19585|Grace|Sanchez|Cliffside|8844 Fitzpatrick Drive|1042688230
18741|Natasha|Hernandez|Bellflower|885 Davona Drive|421741061
8546|Carol|Cox|Redwood City|885 Shakespeare Drive|1889875429
8640|Christina|Ward|Spokane|8850 Thunderbird Drive|902014529
9473|Erin|Stewart|Downey|8853 Spring Hill Drive|401814723
11271|Ruben|Dominguez|London|8859 Reliz Valley Road|1808816144
7904|Levi|Weber|Lavender Bay|8861 Flamingo Dr|469080157
12110|Jessica|Martinez|Santa Cruz|8863 San Miguel Rd.|2142983375
4671|Warren|Black|Bellflower|8866 Alpha Way|1653351648
16230|Isaiah|Baker|Oak Bay|8868 Sudan Loop|925194551
11506|Carol|Martinez|Shawnee|8869 Bellwood Court|1009866626
4141|Kurt|Yuan|Leeds|8869 C Olivera Rd|776796701
11767|Ross|Rana|Wollongong|8869 San Onofre Court|2028835730
13893|Ian|Bryant|York|8871 Likins Ave.|1322764205
10662|Katelyn|Lopez|Victoria|8873 Folson Drive|2060040807
19053|Lauren|Washington|Metchosin|8874 Folson Drive|1531568844
8391|Angela|James|Renton|8877 Weatherly Drive|1524327322
12399|Samantha|Rodriguez|Los Angeles|8882 San Remo Ct.|126787994
11245|Ruben|Ruiz|Milton Keynes|8885 Alta Vista|1535136463
8580|Kimberly|Howard|Edmonds|8885 Riber Ash Court|1907409794
11626|Barbara|Goel|Lane Cove|8885 Riber Ash Court|358472030
14520|Lucas|Gray|Kirkland|8891 Mount Olivet Ct.|802166947
12671|Clayton|Raji|Paris|88bis, boulevard du Montparnasse|1476001551
2616|Kenneth|Jai|Paris|89, avenue des Ternes|1279172053
7985|Brooke|Kelly|Grossmont|890 Breck Court|1342757730
7566|Carla|Gonzalez|Malabar|8901 Fourth Street|577303836
5017|Eduardo|Thomas|National City|8901 Fourth Street|931686892
14125|Lori|Serrano|Rockhampton|8905 Candlestick Dr.|1070514730
14202|Krista|Ruiz|Hervey Bay|8908 The Trees Drive|669999900
8978|Michele|Lopez|London|891 Melinda Court|326692041
3181|Adriana|Garcia|Concord|8914 Elkwood Dr.|45763361
18635|Stacy|Ortega|York|8915 Woodside Way|626011983
7901|Mackenzie|Brooks|Glendale|892 Southbrook Drive|1663071525
2573|Dustin|Nath|Ballard|8920 Corte Poquito|954377160
10942|Sierra|Allen|San Carlos|8921 Jill Ave.|1730731280
4310|Seth|Anderson|Beverly Hills|8922 Lindley Ct.|669316928
12628|Clayton|Stone|Burlingame|8924 Lindley Ct.|1721457285
19810|Jasmine|Richardson|Yakima|8929 Dayton Court|806960364
6248|Janet|Gutierrez|Berkeley|8932 Westwood Way|525390063
4994|Devin|Evans|El Cajon|8937 Two Bay Road|1802499455
5292|Nicolas|Raji|North Sydney|8943 Mt. Washington|2005066164
15244|Heidi|Patel|Warrington|8947 St. George Dr.|1708149170
13143|Spencer|Henderson|Newport Beach|895 Sandalwood Drive|1905050385
20678|Morgan|Cooper|Concord|8950 Glenwood Dr.|1671739519
10483|Kaitlyn|King|Walla Walla|8950 Jomar Drive|1755320579
11143|Roy|Martin|Brisbane|8955 Miller Dr.|1439178438
11047|Julia|Moore|Colma|8955 Miller Dr.|1692010617
16785|Mason|Scott|Langley|8955 Tice Valley Blvd.|442522840
20055|Donald|Lopez|Gold Coast|8956 Birch Bark Road|526735365
9032|Michele|Ramos|Bendigo|8957 Madhatter Circle|1342497892
3947|Abigail|Kelly|Beaverton|896 Southdale|1956262155
17601|Stacey|Zhou|Sydney|8961 Abbey Court|2110580739
7330|Mya|Griffin|San Carlos|8964 Yosemite Ct|571466714
12705|Kayla|Barnes|N. Vancouver|8965 Rheem Blvd.|1001293562
7988|Kimberly|Kelly|Ballard|8967 Chrislend Court|1472557278
10721|Kristi|Sanchez|Ballard|8970 Birchwood|579433880
7279|Miranda|Long|Burlingame|8970 Cash Avenue|412406419
8414|Shelby|Cooper|Bellingham|8974 F Mt Hood Circle|627517990
19614|Grace|Howard|Leeds|8977 Woodhaven Lane|2066491588
15657|Jimmy|Vazquez|Lavender Bay|8978 Kingsford Dr.|615707087
14514|Richard|Gray|Olympia|8978 Kingsford Dr.|1612896229
4327|Seth|Clark|Grossmont|8979 Adams Dr.|1620451393
7353|Stefanie|Patel|York|8980 Logan Court|538421108
20263|Cindy|Gray|Metchosin|8983 Haynes Court|2107901613
13532|Jeremiah|Russell|Oakland|8984 Brook Way|1309603738
20598|Kaitlyn|Price|Redmond|8991 Olivera|1148365638
20106|Ronald|Suri|Melbourne|8991 Temple Court|46717633
15929|Jonathan|Roberts|Beverly Hills|8992 E. 32nd St.|951842637
15985|Henry|Martinez|Bellingham|8993 Escobar|1513063336
17326|Noah|Clark|Corvallis|8995 Stanford St.|1920112119
4582|Richard|Mitchell|Grossmont|8998 Adobe Drive|1223883725
18945|Chelsea|Raman|Beaverton|9 Serrana Ct.|1819695932
18641|Tyler|Lewis|Olympia|9 Serrana Ct.|343243720
4313|Seth|Jackson|Saint Germain en Laye|9, avenue de l´ Union Centrale|642124227
13358|Willie|Gao|Verrieres Le Buisson|9, avenue des Laurentides|1541319962
18032|Jeffery|Zhang|Colombes|9, avenue Reille|804585200
17678|Sandra|He|Verrieres Le Buisson|9, avenue Reille|501270690
13867|Desiree|Vazquez|Paris La Defense|9, boulevard Tremblay|623731395
17349|Robert|Johnson|Saint-Denis|9, route de Marseille|1112497132
9107|Wayne|Luo|Paris|9, rue des Vendangeurs|123311554
20478|Corey|Beck|Metz|9, rue Léo Delibes|1764851449
3201|Hailey|Flores|Burlingame|90 Toyon Dr.|852662128
9387|Brad|Yuan|Burbank|9001 Esperanza|1826205751
17220|Hunter|Clark|Redmond|9001 Esperanza|1721586215
9929|Kaitlyn|Carter|Olympia|9002 Kathleen Drive|1903135866
14494|Jonathon|Vazquez|Hawthorne|9003 C St.|1483637461
19196|Brianna|Morgan|Metchosin|9005 Eagle Ct.|117407482
19079|Megan|Rogers|Santa Cruz|9006 Woodside Way|1372307269
18141|David|Clark|Marysville|9010 Longview Road|196918407
17358|Robert|Jones|Beaverton|9011 Santa Lucia Dr.|2018655733
18990|Veronica|Mehta|Colma|9011 Santa Lucia Dr.|792663466
17846|Kelvin|Zhao|Sunbury|9011 Tabora Drive|1365745386
2868|Sydney|Bennett|Redmond|9011 Tank Drive|1159208902
14769|Danny|Vazquez|East Brisbane|9012 F St.|1366248259
13074|Louis|Shen|Burien|9014 Brownstone Rd.|483276313
13063|Hannah|Griffin|Walla Walla|9014 Brownstone Rd.|78720753
19563|Monica|Martinez|Silverwater|9018 Vallet Crest Drive|230241888
8649|Makayla|Ward|Redwood City|9023 Brush Creek Court|1780043379
10020|Sara|Mitchell|San Diego|9024 Dumbarton Drive|130458748
11280|Marshall|Deng|Bellflower|903 West I St|1164450708
4350|Seth|Adams|Woodland Hills|903 West I St|515605103
20658|Morgan|Cook|Long Beach|9030 Louisiana Dr.|1150855855
5475|Luis|Lal|Grossmont|9039 Blocking Ct.|773723686
12004|Alisha|Lal|Silverwater|9039 North Spoonwood Court|710687557
18198|Todd|Yang|Melbourne|904 Bales Court|1414780479
4900|Charles|Turner|Cheltenham|9040 Pierce|1025898844
8457|Catherine|Richardson|Bremerton|9043 Risdon Road|115590953
10226|Jenna|Green|San Gabriel|905 Johnson Road|1801190408
8193|Ariana|Peterson|Walla Walla|9052 Blue Ridge Dr|819076726
14208|Richard|Kelly|Kirkby|9052 Maureen Lane|338102220
3260|Maria|Barnes|Chula Vista|9056 Mount Dr|340820035
5212|Leonard|Pal|Colombes|906, rue de l´Avenir|1492741009
3220|Hailey|Diaz|Haney|9063 Vista Aven.|83595254
3083|Stephanie|Cox|Ballard|9064 La Paz|1256812046
20521|Jennifer|Hughes|Lemon Grove|9067 Argonne Drive|1922497634
5069|Eduardo|Parker|Shawnee|9068 Bohon Circle|1938839119
20161|Alyssa|Brooks|Tacoma|907 Ameno Road|1145609135
16954|Carl|Sharma|Sydney|9072 Roland Drive|1505773476
16504|Connor|Lopez|Santa Monica|9073 Mayda Way|559773157
12230|Emily|Miller|Newcastle upon Tyne|9075 Calle Verde|471600603
3342|Cedric|Zhou|Perth|9076 Inverness Drive|306646434
17515|Cameron|Thompson|Sydney|9080 San Carlos Avenue|815861083
12190|Abigail|Long|Olympia|9081 Myrtle Drive|778342113
3535|Warren|Chander|W. York|9081 Texas Way|1503669811
12599|Ashley|Russell|Caloundra|9088 Ironwood Way|1872099593
5993|Audrey|Gomez|Paris|909, rue Saint Denis|439944843
5956|Trisha|Chen|Milton Keynes|9093 Gilardy Dr.|1755252798
7454|Ana|Simmons|Lynnwood|9094 Reading Dr|278608537
9347|Mary|Edwards|Bremerton|91 Kalima Place|712894670
16162|Molly|Lopez|Dunkerque|91, cours Mirabeau|273000567
17504|Adam|Hall|Paris|91, rue de la Cavalerie|238925333
2447|Jamie|Lin|Les Ulis|910, place de la Concorde|179739062
13309|Roger|Raje|Runcorn|9100 Main Street|1169338332
5807|Kevin|Washington|Imperial Beach|9105 Jacobsen Street|1254855096
2565|Dustin|Pal|Perth|9105 Santa Fe|436541775
17083|Shaun|Tang|Colma|9106 Edwards Ave.|1831796057
5060|Eduardo|Carter|Long Beach|9109 Pinetree Court|396453217
5243|Adam|Hughes|Runcorn|9111 Rambling Rose Ave|1047123100
20315|Chloe|Washington|Fremont|9115 Arthur Rd.|1839336319
12141|Taylor|Moore|Newton|9117 Jacqueline Way|23991965
9350|Brendan|Andersen|Bendigo|9119 Near Drive|596361194
17438|Noah|Allen|Everett|912 Fremont St.|1408750271
4954|Devin|Hall|Chula Vista|912 Valley Blvd.|1051835941
4894|Charles|Gonzalez|La Jolla|9120 Springfield Drive|2111291409
10073|Sara|Perez|Newport Beach|9121 Monte Cresta Avenue|1651149822
6620|Justin|Foster|Fremont|9123 Springfield Drive|1554855669
7058|Marissa|Ross|Chula Vista|9130 Pine Valley Rd|1148291119
4943|Rosa|Wang|Goulburn|9135 Rockford Dr.|1976239392
8351|Darrell|Andersen|Paris|9135, rue Malar|893781216
4877|Warren|Raji|North Sydney|9137 San Remo Ct.|599033325
17664|James|Walker|Marysville|9142 Altura Drive|1935512138
18300|Brandon|White|Walla Walla|9146 Columbia River Ct.|290852540
14448|Ian|Peterson|La Jolla|9147 Weber Bryan|1614249117
19730|Rachel|Kelly|San Francisco|9149 San Simeon Drive|1287044856
9644|Kaitlyn|Phillips|Beaverton|9151 Mount Dr.|204227955
6191|Robert|Shan|Chula Vista|9152 St. Patricia|1016613404
5043|Eduardo|Young|Bellingham|9155 Red Leaf|1667740221
15329|Steven|Morris|Los Angeles|916 Sandview Dr.|1154175274
16997|Kyle|Wright|Port Hammond|9161 Medina Dr.|619663605
4920|Devin|Moore|Sunbury|9162 Gem Court|1014157508
15943|Robert|Roberts|Vancouver|9165 San Vincente Dr.|402797173
16587|Nichole|Xie|Concord|9166 Panoramic Ave.|1659399997
